filename,Sale Price,TermRemaining,TracksIncluded,Fees,NumberOfBids,NumberOfBiddersForIDBefore2783,HighestBidLowestBid,HasLastTransaction,Income_Type_STREAMING MECHANICAL,Income_Type_STREAMINGP ERFORMANCE,Income_Type_STREAMINGS YNCHRONIZATION,Income_Type_MECHANICAL,Income_Type_PERFORMANCE,Income_Type_OTHER,Income_Type_SOUNDRECORDING,Income_Type_SYNCHRONIZATION,Income_Type_DOWNLOAD MECHANICAL,Income_Type_PRINT,Income_Type_DOWNLOAD PERFORMANCE,Income_Type_MECHANICAL PERFORMANCE,Income_Type_PROFIT PARTICIPATION,Income_Type_RADIO,Last12Months,EarningsSinceStart,3YearAverage,DollarAge,CopyrightsIncluded_Yes,Type_xroyaltyType_MusicalCompositionSoundRecording,Type_xroyaltyType_SoundRecording,Rights_Public_Performance,Rights_Sync,Distributor_universal,Distributor_bmi,Distributor_ascap,Distributor_sony,Distributor_warner,Source_cd_sales,Source tv_film,Source_ satellite_radio,Source_internet_streaming
387.json,16750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,36,1,8750.0,1,,,,,,,,,,,,,,,4008.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
388.json,20000.0,Life of author + 70 years,,None,56,1,14000.0,1,,,,,,,,,,,,,,,2355.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
389.json,107500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,9,1,17500.0,1,,,,,,,,,,,,,,,27552.0,,,,1,0,0,1,1,0,1,0,0,0,1,1,1,1
390.json,13250.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,25,1,8250.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
391.json,19750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,52,1,14750.0,1,,,,,,,,,,,,,,,1962.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
392.json,31000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,46,1,23500.0,1,,,,,,,,,,,,,,,9683.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
393.json,34000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,27,1,13000.0,1,,,,,,,,,,,,,,,4922.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
394.json,205000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,11,1,50000.0,1,,,,,,,,,,,,,,,52570.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
395.json,38500.0,Life of author + 70 years,,None,41,1,23500.0,1,,,,,,,,,,,,,,,9042.0,,,,1,0,0,1,0,0,0,0,0,0,1,1,1,1
396.json,36500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,23,1,13500.0,1,,,,,,,,,,,,,,,5466.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
397.json,22000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,31,1,10000.0,1,,,,,,,,,,,,,,,3548.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
399.json,225000.0,Life of author + 70 years,,None,1,1,0.0,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1
400.json,11750.0,Life of author + 70 years,,None,18,1,4750.0,1,,,,,,,,,,,,,,,2415.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
401.json,24500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,27,1,14500.0,1,,,,,,,,,,,,,,,3783.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
402.json,82000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,37,1,36000.0,1,,,,,,,,,,,,,,,18052.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
403.json,172500.0,48+ Years,,None,10,1,22500.0,1,,,,,,,,,,,,,,,36997.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1
404.json,27000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,23,1,15000.0,1,,,,,,,,,,,,,,,3992.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
405.json,57000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,29,1,30000.0,1,,,,,,,,,,,,,,,9721.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
406.json,167500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,16,1,37500.0,1,,,,,,,,,,,,,,,38047.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
407.json,24250.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,52,1,14250.0,1,,,,,,,,,,,,,,,5823.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
408.json,51500.0,Life of author + 70 years,,None,48,1,27500.0,1,,,,,,,,,,,,,,,8259.0,,,,1,0,0,1,0,0,0,0,0,0,0,1,1,1
409.json,53500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,38,1,23500.0,1,,,,,,,,,,,,,,,9075.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
410.json,22000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,49,1,14000.0,1,,,,,,,,,,,,,,,2711.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
411.json,190000.0,Life of author + 70 years,,$500 Yearly Admin Fee*,6,1,20000.0,1,,,,,,,,,,,,,,,42598.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412.json,15000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,27,1,9500.0,1,,,,,,,,,,,,,,,3698.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
413.json,18000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,46,1,12000.0,1,,,,,,,,,,,,,,,1549.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
414.json,19000.0,Life of author + 70 years,,$250 ASCAP Assignment Fee,31,1,9000.0,1,,,,,,,,,,,,,,,2136.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
415.json,19750.0,Life of author + 70 years,,None,47,1,12250.0,1,,,,,,,,,,,,,,,3641.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
416.json,17250.0,Life of author + 70 years,,$75 ASCAP Assignment Fee & $50 Account Set Up Fee,29,1,6750.0,1,,,,,,,,,,,,,,,3517.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
417.json,9150.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,30,1,5550.0,1,,,,,,,,,,,,,,,1193.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
418.json,21000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,6,1,2500.0,1,,,,,,,,,,,,,,,5073.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
420.json,56500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,24,1,24000.0,1,,,,,,,,,,,,,,,10954.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
421.json,19000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,20,1,10000.0,1,,,,,,,,,,,,,,,11621.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
422.json,14500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,19,1,4500.0,1,,,,,,,,,,,,,,,2038.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
423.json,23000.0,Life of author + 70 years,,None,64,1,17250.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
424.json,420000.0,At least 31 years,,None,8,1,70000.0,1,,,,,,,,,,,,,,,148838.0,,,,1,1,0,1,1,0,0,0,0,0,1,1,1,1
425.json,56500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,57,1,32500.0,1,,,,,,,,,,,,,,,8321.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
427.json,23000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,47,1,11000.0,1,,,,,,,,,,,,,,,2581.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
428.json,64000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,14,1,14000.0,1,,,,,,,,,,,,,,,11641.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
429.json,33000.0,Life of author + 70 years,,None,32,1,17000.0,1,,,,,,,,,,,,,,,4306.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
430.json,17500.0,Life of author + 70 years,,None,21,1,8500.0,1,,,,,,,,,,,,,,,2843.0,,,,1,0,0,1,0,0,0,0,0,0,0,1,1,1
431.json,44000.0,Life of author + 70 years,,None,47,1,23000.0,1,,,,,,,,,,,,,,,5384.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
432.json,195000.0,At least 35 years,,None,2,1,5000.0,1,,,,,,,,,,,,,,,72391.0,,,,1,0,1,0,1,0,0,0,0,0,1,1,1,1
434.json,93500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,31,1,43500.0,1,,,,,,,,,,,,,,,16565.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
435.json,79750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,46,1,54000.0,1,,,,,,,,,,,,,,,10351.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
436.json,16500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,35,1,8500.0,1,,,,,,,,,,,,,,,8843.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
437.json,9100.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,11,1,3600.0,1,,,,,,,,,,,,,,,1269.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
439.json,32500.0,Life of author + 70 years,,None,11,1,20500.0,1,,,,,,,,,,,,,,,4163.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
440.json,75500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,23,1,43500.0,1,,,,,,,,,,,,,,,12249.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
441.json,140000.0,Life of author + 70 years,,$99/year Royalty Exchange Admin Fee,35,1,85000.0,1,,,,,,,,,,,,,,,22582.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
442.json,22250.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,39,1,13750.0,1,,,,,,,,,,,,,,,2963.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
443.json,22500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,71,1,18500.0,1,,,,,,,,,,,,,,,2525.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
444.json,45500.0,Life of author + 70 years,,None,39,1,30500.0,1,,,,,,,,,,,,,,,4358.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
445.json,55500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,8,1,13500.0,1,,,,,,,,,,,,,,,14864.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
446.json,19750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,39,1,10750.0,1,,,,,,,,,,,,,,,3300.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
447.json,20500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,56,1,16000.0,1,,,,,,,,,,,,,,,2195.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
448.json,16650.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,56,1,13650.0,1,,,,,,,,,,,,,,,1275.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
449.json,18500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,52,1,12500.0,1,,,,,,,,,,,,,,,1898.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
450.json,40500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,70,1,33000.0,1,,,,,,,,,,,,,,,4498.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
451.json,580000.0,At least 64 years,,$75 ASCAP assignment fee,16,1,150000.0,1,,,,,,,,,,,,,,,108500.0,,,,1,0,0,1,1,0,0,1,0,0,1,1,1,1
452.json,74000.0,Life of author + 70 years,,None,28,1,42000.0,1,,,,,,,,,,,,,,,12290.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
455.json,23500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,21,1,12500.0,1,,,,,,,,,,,,,,,3648.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
456.json,72500.0,Life of author + 70 years,,$99/year Royalty Exchange Admin Fee,36,1,47000.0,1,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
457.json,24000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,45,1,17000.0,1,,,,,,,,,,,,,,,2278.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
458.json,58000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,16,1,28000.0,1,,,,,,,,,,,,,,,9834.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
459.json,23500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,17,1,8500.0,1,,,,,,,,,,,,,,,3632.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
460.json,175000.0,Life of author + 70 years,,None,2,1,5000.0,1,,,,,,,,,,,,,,,41004.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.json,23000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,13,1,6000.0,1,,,,,,,,,,,,,,,4624.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
462.json,39250.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,13,1,14250.0,1,,,,,,,,,,,,,,,7680.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
463.json,15500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,31,1,8500.0,1,,,,,,,,,,,,,,,2460.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
464.json,12700.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,38,1,8700.0,1,,,,,,,,,,,,,,,1785.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
465.json,16950.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,70,1,12450.0,1,,,,,,,,,,,,,,,1166.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
466.json,28500.0,Life of author + 70 years,,$250 ASCAP Assignment fee,58,1,19500.0,1,,,,,,,,,,,,,,,3558.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
467.json,17050.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,36,1,13050.0,1,,,,,,,,,,,,,,,1901.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
468.json,140000.0,At least 46 years,,5% per payment,12,1,50000.0,1,,,,,,,,,,,,,,,33115.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.json,19200.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,45,1,12000.0,1,,,,,,,,,,,,,,,2348.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
470.json,38000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,9,1,8000.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
471.json,26500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,26,1,11500.0,1,,,,,,,,,,,,,,,4696.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
472.json,44000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,18,1,16000.0,1,,,,,,,,,,,,,,,9054.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
473.json,30000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,43,1,21000.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
474.json,40000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,52,1,27000.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
476.json,37000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,15,1,12000.0,1,,,,,,,,,,,,,,,8382.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
477.json,72500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,26,1,37500.0,1,,,,,,,,,,,,,,,16681.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
478.json,37000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,24,1,12000.0,1,,,,,,,,,,,,,,,5959.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
479.json,29500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,31,1,16500.0,1,,,,,,,,,,,,,,,4911.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
480.json,48000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,19,1,18000.0,1,,,,,,,,,,,,,,,10763.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
481.json,19500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,14,1,7500.0,1,,,,,,,,,,,,,,,4047.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
482.json,17200.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,67,1,13200.0,1,,,,,,,,,,,,,,,1235.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
483.json,58000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,30,1,28000.0,1,,,,,,,,,,,,,,,6546.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
484.json,17000.0,At least 26 years,,None,12,1,5000.0,1,,,,,,,,,,,,,,,3925.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1
485.json,22000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,16,1,8000.0,1,,,,,,,,,,,,,,,4768.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
486.json,102000.0,Life of author + 70 years,,$99/year Royalty Exchange Admin Fee,66,1,72000.0,1,,,,,,,,,,,,,,,11372.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,1
487.json,23000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,58,1,16500.0,1,,,,,,,,,,,,,,,2736.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
488.json,26500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,25,1,15500.0,1,,,,,,,,,,,,,,,3823.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
489.json,68000.0,At Least 53 Years,,$75 ASCAP Assignment Fee* and $500 BMI Payee Account Fee**,82,1,55000.0,1,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,1,1,1
491.json,33000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,31,1,22000.0,1,,,,,,,,,,,,,,,4547.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
492.json,122000.0,Life of author + 70 years,,None,36,1,62000.0,1,,,,,,,,,,,,,,,20190.0,,,,1,1,0,1,1,0,0,0,0,0,1,1,1,1
493.json,107000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee* & $50 Account Set Up Fee**,15,1,35000.0,1,,,,,,,,,,,,,,,23737.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
494.json,190000.0,Life of author + 70 years,,5% Administration Fee,11,1,50000.0,1,,,,,,,,,,,,,,,45785.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495.json,228000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee* & $50 Account Set Up Fee**,8,1,28000.0,1,,,,,,,,,,,,,,,40349.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
496.json,124500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,22,1,52500.0,1,,,,,,,,,,,,,,,23972.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
498.json,34500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,30,1,26000.0,1,,,,,,,,,,,,,,,3398.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
499.json,45000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,36,1,33000.0,1,,,,,,,,,,,,,,,4807.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
500.json,54500.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,22,1,21000.0,1,,,,,,,,,,,,,,,11934.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
501.json,24250.0,Life of author + 70 years,,$75 ASCAP Assignment Fee,19,1,16250.0,1,,,,,,,,,,,,,,,2981.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
502.json,32500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,30,1,19000.0,1,,,,,,,,,,,,,,,5233.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
503.json,71000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee*,26,1,41000.0,1,,,,,,,,,,,,,,,10420.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
504.json,30000.0,Life of author + 70 years,,$75 ASCAP Assignment Fee* & $50 Account Set Up Fee**,28,1,15000.0,1,,,,,,,,,,,,,,,5060.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
505.json,56000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,55,1,36000.0,1,,,,,,,,,,,,,,,4992.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
507.json,81000.0,Life of author + 70 years,,None,53,1,53000.0,1,,,,,,,,,,,,,,,11470.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
508.json,60000.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,22,1,25000.0,1,,,,,,,,,,,,,,,11317.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
509.json,70750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,27,1,54750.0,1,,,,,,,,,,,,,,,8793.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
510.json,25500.0,Life of author + 70 years,,None,21,1,10500.0,1,,,,,,,,,,,,,,,5838.0,,,,1,0,0,1,0,0,0,0,0,0,0,1,1,1
512.json,18500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,37,1,12000.0,1,,,,,,,,,,,,,,,2324.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
513.json,44500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,44,1,34500.0,1,,,,,,,,,,,,,,,15651.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
514.json,17750.0,Life of author + 70 years,,5% Administration Fee,25,1,9750.0,1,,,,,,,,,,,,,,,3021.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
515.json,30000.0,Life of author + 70 years,,5% Administration Fee,21,1,15500.0,1,,,,,,,,,,,,,,,4818.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
516.json,144000.0,40+ Years,,$225/Year - Guild Fee*,51,1,108000.0,1,,,,,,,,,,,,,,,20833.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
517.json,40250.0,49+ Years (see note below),,None,69,1,31250.0,1,,,,,,,,,,,,,,,2411.0,,,,1,0,0,0,1,0,0,0,0,0,1,1,0,1
520.json,148500.0,Life of author + 70 years,,5% Administration Fee*,40,1,92500.0,1,,,,,,,,,,,,,,,25027.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
521.json,32500.0,Life of author + 70 years,,$250 One-Time ASCAP Assignment Fee* and 5% Administration Fee Per Quarter**,19,1,15500.0,1,,,,,,,,,,,,,,,6232.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
522.json,65000.0,Life of author + 70 years,,5% Accounting Fee*,35,1,30000.0,1,,,,,,,,,,,,,,,13380.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
523.json,101500.0,Life of author + 70 years,,5% Administration Fee,42,1,64500.0,1,,,,,,,,,,,,,,,15838.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
524.json,36500.0,Life of author + 70 years,,None,38,1,22500.0,1,,,,,,,,,,,,,,,4728.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
525.json,37250.0,Life of author + 70 years,,5% Accounting Fee*,94,1,28750.0,1,,,,,,,,,,,,,,,8636.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
526.json,50500.0,Life of author + 70 years,,None,54,1,38500.0,1,,,,,,,,,,,,,,,7183.0,,,,1,0,0,1,0,0,0,0,0,0,0,1,1,1
527.json,40500.0,Life of author + 70 years,,None*,28,1,25500.0,1,,,,,,,,,,,,,,,5064.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
528.json,109500.0,Life of author + 70 years,,None,39,1,70500.0,1,,,,,,,,,,,,,,,18466.0,,,,1,0,0,1,1,0,0,0,0,0,1,1,1,1
529.json,32000.0,Life of author + 70 years,,None,46,1,22000.0,1,,,,,,,,,,,,,,,4970.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
532.json,126000.0,Life of author + 70 years,,None,27,1,66000.0,1,,,,,,,,,,,,,,,20752.0,,,,1,1,0,1,1,0,0,0,0,0,1,1,1,1
533.json,33500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,41,1,25500.0,1,,,,,,,,,,,,,,,6383.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
534.json,177000.0,At Least 54 Years,,None,59,1,126000.0,1,,,,,,,,,,,,,,,13255.0,,,,1,0,0,1,1,0,0,1,0,0,1,1,1,1
535.json,90500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,29,1,40500.0,1,,,,,,,,,,,,,,,16783.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
536.json,56000.0,Life of author + 70 years,,None,18,1,28000.0,1,,,,,,,,,,,,,,,9089.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
539.json,41500.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,27,1,28500.0,1,,,,,,,,,,,,,,,5182.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
540.json,81000.0,Life of author + 70 years,,$250 ASCAP Assignment Fee,60,1,59000.0,1,,,,,,,,,,,,,,,12977.0,,,,1,0,0,1,0,0,0,1,0,0,0,1,1,1
541.json,35500.0,At least 31 years (See Note Below),,None,24,1,24500.0,1,,,,,,,,,,,,,,,3914.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
542.json,28250.0,Life of author + 70 years,,None,59,1,19250.0,1,,,,,,,,,,,,,,,3199.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
543.json,75000.0,Life of author + 70 years,,None,47,1,62000.0,1,,,,,,,,,,,,,,,9145.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
545.json,97500.0,Life of author + 70 years,,None,12,1,27500.0,1,,,,,,,,,,,,,,,23966.0,,,,1,0,0,1,0,0,0,0,0,0,0,1,1,1
546.json,28000.0,Life of author + 70 years,,None,87,1,23000.0,1,,,,,,,,,,,,,,,2302.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
547.json,28000.0,Life of author + 70 years,,$250 ASCAP Assignment Fee,30,1,17000.0,1,,,,,,,,,,,,,,,3963.0,,,,1,0,0,1,1,0,0,1,0,0,1,1,1,1
548.json,26750.0,Life of author + 70 years,,$500 BMI Payee Account Fee*,35,1,15750.0,1,,,,,,,,,,,,,,,3383.0,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1
549.json,42000.0,Life of author + 70 years,,None,31,1,25500.0,1,,,,,,,,,,,,,,,6718.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1
